12/04/2019,"1,140.00","1,144.66","1,118.00","1,122.33","3,528,400","-314,455,296",4.33,0.39%,,2.38%,/,/
12/03/2019,"1,133.00","1,133.00","1,117.74","1,118.00","2,734,100","-1,228,271,296",-15,-1.32%,,1.37%,/,/
12/02/2019,"1,118.20","1,140.02","1,118.20","1,133.00","3,078,500","-815,249,296",4,0.35%,,1.95%,/,/
11/29/2019,"1,165.50","1,165.50","1,112.89","1,129.00","8,239,800","748,392,408",-46.8,-3.98%,,4.73%,/,/
11/28/2019,"1,194.97","1,197.51","1,169.02","1,175.80","2,884,500","-889,641,296",-14.15,-1.19%,,2.44%,/,/
11/27/2019,"1,192.80","1,196.62","1,184.51","1,189.95","1,984,900","-1,931,127,296",4.95,0.42%,4,1.02%,/,/
11/26/2019,"1,186.68","1,198.60","1,183.00","1,185.00","4,024,000","499,212,704",2.94,0.25%,,1.32%,/,/
11/25/2019,"1,188.05","1,194.00","1,172.06","1,182.06","3,828,200","223,811,704",-11.94,-1.00%,,1.87%,/,/
11/22/2019,"1,223.00","1,229.00","1,185.00","1,194.00","4,705,500","1,382,679,704",-37.3,-3.03%,,3.71%,/,/
11/21/2019,"1,231.00","1,235.51","1,221.06","1,231.30","1,918,800","-1,938,689,296",-2.45,-0.20%,,1.18%,/,/
11/20/2019,"1,230.00","1,239.51","1,228.06","1,233.75","1,528,100","1,884,958,000",1.43,0.12%,,0.93%,/,/
11/19/2019,"1,228.00","1,241.61","1,225.02","1,232.32","2,062,400","-1,752,861,296",5.04,0.41%,,1.35%,/,/
11/18/2019,"1,225.12","1,229.45","1,218.00","1,227.28","1,803,800","-2,090,420,296",2.38,0.19%,,0.94%,/,/
11/15/2019,"1,230.00","1,232.91","1,221.50","1,224.90","1,634,100","2,003,666,000",-5.1,-0.41%,,0.93%,/,/
11/14/2019,"1,227.00","1,240.00","1,222.00","1,230.00","2,352,200","-1,396,567,296",6,0.49%,,1.47%,/,/
11/13/2019,"1,207.00","1,227.80","1,200.00","1,224.00","3,197,800","-404,300,296",22.4,1.86%,,2.32%,/,/
11/12/2019,"1,204.00","1,209.60","1,198.21","1,201.60","1,915,100","-1,991,761,296",2.6,0.22%,,0.95%,/,/
11/11/2019,"1,201.50","1,206.20","1,193.51","1,199.00","1,734,300","2,082,061,000",-6,-0.50%,,1.06%,/,/
11/08/2019,"1,205.00","1,215.65","1,201.51","1,205.00","2,451,300","-1,330,833,296",3.63,0.30%,,1.18%,/,/
11/07/2019,"1,196.51","1,201.88","1,189.00","1,201.37","1,616,800","1,933,204,000",8.37,0.70%,,1.08%,/,/
11/06/2019,"1,197.00","1,204.00","1,188.88","1,193.00","1,973,800","-1,932,961,296",-6,-0.50%,,1.27%,/,/
11/05/2019,"1,199.50","1,205.00","1,192.00","1,199.00","2,225,500","-1,627,370,296",-0.59,-0.05%,,1.09%,/,/
11/04/2019,"1,190.00","1,209.99","1,189.00","1,199.59","2,673,800","-1,085,702,296",14.59,1.23%,,1.77%,/,/
11/01/2019,"1,181.00","1,191.95","1,172.50","1,185.00","2,281,200","-1,597,328,296",4.99,0.42%,,1.66%,/,/
10/31/2019,"1,196.00","1,198.00","1,176.15","1,180.01","2,591,000","-1,226,082,296",-3.79,-0.32%,,1.86%,/,/
10/30/2019,"1,190.00","1,192.70","1,176.00","1,183.80","2,125,500","-1,778,442,296",-9.2,-0.77%,,1.42%,/,/
10/29/2019,"1,181.11","1,199.96","1,177.77","1,193.00","2,780,400","-980,695,296",14.71,1.25%,,1.88%,/,/
10/28/2019,"1,166.01","1,181.01","1,165.00","1,178.29","2,248,600","-1,650,403,296",6.94,0.59%,,1.37%,/,/
10/25/2019,"1,153.30","1,172.50","1,143.03","1,171.35","2,599,900","-1,279,038,296",21.08,1.83%,,2.58%,/,/
10/24/2019,"1,164.95","1,166.00","1,147.16","1,150.27","2,617,900","-1,269,721,296",-8.64,-0.75%,,1.64%,/,/
10/23/2019,"1,168.00","1,178.00","1,156.11","1,158.91","2,308,100","-1,610,044,296",-11.89,-1.02%,,1.89%,/,/
10/22/2019,"1,178.00","1,181.50","1,163.89","1,170.80","1,931,000","-2,032,778,296",2.3,0.20%,,1.51%,/,/
10/21/2019,"1,171.86","1,178.90","1,163.30","1,168.50","2,527,500","-1,339,943,296",-7.29,-0.62%,,1.34%,/,/
10/18/2019,"1,179.00","1,189.99","1,171.69","1,175.79","2,829,200","-959,955,296",-7.54,-0.64%,,1.56%,/,/
10/17/2019,"1,176.00","1,186.66","1,162.50","1,183.33","3,050,900","-716,822,296",13.33,1.14%,3,2.08%,/,/
10/16/2019,"1,168.00","1,187.50","1,160.00","1,170.00","5,915,100","-1,653,961,592",-41,-3.39%,,2.37%,/,/
10/15/2019,"1,180.00","1,215.68","1,177.03","1,211.00","4,003,500","511,889,704",31,2.63%,,3.28%,/,/
10/14/2019,"1,186.00","1,187.66","1,170.00","1,180.00","2,718,800","-1,085,604,296",5.4,0.46%,,1.51%,/,/
10/11/2019,"1,157.00","1,175.00","1,152.21","1,174.60","2,869,000","-951,407,296",19.6,1.70%,,1.98%,/,/
10/10/2019,"1,127.00","1,158.93","1,109.02","1,155.00","4,117,400","390,593,704",8.19,0.71%,,4.50%,/,/
10/09/2019,"1,166.20","1,166.20","1,135.05","1,146.81","3,578,900","-189,684,296",-20.29,-1.74%,,2.74%,/,/
10/08/2019,"1,153.00","1,180.00","1,152.01","1,167.10","3,104,600","-663,875,296",17.1,1.49%,,2.43%,/,/
09/30/2019,"1,163.00","1,169.43","1,150.00","1,150.00","3,082,500","-728,977,296",-24.75,-2.11%,,1.69%,/,/
09/27/2019,"1,164.00","1,183.00","1,153.00","1,174.75","2,282,700","-1,623,217,296",7.75,0.66%,,2.60%,/,/
09/26/2019,"1,174.94","1,183.35","1,158.81","1,167.00","2,608,200","-1,244,487,296",-7,-0.60%,,2.12%,/,/
09/25/2019,"1,180.00","1,188.87","1,170.50","1,174.00","2,402,500","-1,462,657,296",-10,-0.84%,,1.57%,/,/
09/24/2019,"1,155.00","1,184.90","1,152.00","1,184.00","3,626,900","-35,137,296",35,3.05%,,2.86%,/,/
09/23/2019,"1,157.00","1,157.00","1,131.00","1,149.00","3,002,600","-863,907,296",-8.42,-0.73%,,2.30%,/,/
09/20/2019,"1,151.00","1,160.00","1,147.59","1,157.42","3,762,700","51,172,704",12.42,1.08%,,1.08%,/,/
09/19/2019,"1,148.00","1,150.00","1,137.10","1,145.00","2,448,000","-1,494,907,296",-3.9,-0.34%,,1.13%,/,/
09/18/2019,"1,108.50","1,150.00","1,108.18","1,148.90","6,931,400","-690,374,592",54.89,5.02%,,3.77%,/,/
09/17/2019,"1,094.00","1,106.66","1,087.00","1,094.01","2,519,700","-1,527,577,296",-4.99,-0.45%,,1.81%,/,/
09/16/2019,"1,083.00","1,103.95","1,083.00","1,099.00","3,137,200","-862,677,296",0,0.00%,3,1.93%,/,/
09/12/2019,"1,066.00","1,109.98","1,066.00","1,099.00","4,121,200","203,243,704",29.48,2.76%,,4.13%,/,/
09/11/2019,"1,119.22","1,119.97","1,068.00","1,069.52","8,171,700","314,756,408",-54.33,-4.83%,,4.87%,/,/
09/10/2019,"1,134.30","1,135.00","1,120.01","1,123.85","2,622,800","-1,342,213,296",-12.67,-1.11%,,1.34%,/,/
09/09/2019,"1,145.00","1,148.00","1,135.00","1,136.52","2,938,000","-948,886,296",-5.97,-0.52%,,1.15%,/,/
09/06/2019,"1,144.50","1,146.15","1,131.00","1,142.49","2,617,700","-1,316,811,296",-1.51,-0.13%,,1.34%,/,/
09/05/2019,"1,129.00","1,144.90","1,128.00","1,144.00","3,293,100","-548,358,296",18.99,1.69%,,1.50%,/,/
09/04/2019,"1,140.80","1,142.91","1,120.11","1,125.01","3,360,100","-509,062,296",-14.99,-1.31%,,2.04%,/,/
09/03/2019,"1,140.00","1,151.02","1,128.56","1,140.00","2,948,600","-936,388,296",1.24,0.11%,,1.99%,/,/
09/02/2019,"1,139.99","1,144.98","1,129.00","1,138.76","2,823,500","-1,084,116,296",-3.24,-0.28%,4,1.42%,/,/
08/30/2019,"1,125.00","1,146.00","1,123.00","1,142.00","4,489,100","798,910,704",28.9,2.60%,,2.05%,/,/
08/29/2019,"1,105.00","1,118.18","1,092.50","1,113.10","2,933,100","-1,047,262,296",12.99,1.18%,,2.35%,/,/
08/28/2019,"1,109.00","1,123.19","1,083.01","1,100.11","4,701,000","874,811,704",-8.89,-0.80%,,3.71%,/,/
08/27/2019,"1,117.00","1,131.31","1,109.00","1,109.00","5,216,500","1,535,650,704",6.05,0.55%,,2.01%,/,/
08/26/2019,"1,113.00","1,128.00","1,096.68","1,102.95","4,849,800","1,087,825,704",-27.15,-2.40%,,2.86%,/,/
08/23/2019,"1,105.00","1,133.56","1,095.62","1,130.10","4,019,300","200,815,704",26.1,2.36%,,3.46%,/,/
08/22/2019,"1,072.99","1,104.00","1,070.00","1,104.00","3,759,100","-195,921,296",38,3.56%,,3.18%,/,/
08/21/2019,"1,070.10","1,076.97","1,061.66","1,066.00","2,506,700","-1,616,125,296",-4,-0.37%,,1.44%,/,/
08/20/2019,"1,055.00","1,073.68","1,050.00","1,070.00","2,860,300","-1,256,747,296",14.12,1.34%,,2.26%,/,/
08/19/2019,"1,061.00","1,069.98","1,049.05","1,055.88","3,286,800","-823,408,296",1.28,0.12%,,2.00%,/,/
08/16/2019,"1,049.84","1,075.58","1,041.00","1,054.60","3,608,700","-472,478,296",9.7,0.93%,,3.32%,/,/
08/15/2019,"1,028.00","1,046.48","1,028.00","1,044.90","2,723,800","-1,473,635,296",1.57,0.15%,,1.80%,/,/
08/14/2019,"1,030.02","1,051.90","1,030.02","1,043.33","4,141,100","32,104,704",25.38,2.49%,,2.12%,/,/
08/13/2019,"1,016.16","1,026.00","1,010.68","1,017.95","3,033,000","-1,206,953,296",-0.68,-0.07%,,1.52%,/,/
08/12/2019,"1,010.31","1,020.10",995.01,"1,018.63","8,149,900","-381,393,592",56.6,5.88%,,2.52%,/,/
08/09/2019,978.5,980.95,958.99,962.03,"2,846,200","-1,534,202,296",-9.65,-0.99%,,2.29%,/,/
08/08/2019,953.5,974,952,971.68,"3,880,900","-539,880,296",26.68,2.82%,,2.31%,/,/
08/07/2019,949.5,955.53,945,945,"2,687,000","-1,741,503,296",-1.3,-0.14%,,1.11%,/,/
08/06/2019,931,948,923.8,946.3,"4,399,200","-173,521,296",3.87,0.41%,,2.62%,/,/
08/05/2019,945,954,940,942.43,"3,677,500","-821,625,296",-12.02,-1.26%,,1.49%,/,/
08/02/2019,944,957.98,943,954.45,"3,972,000","-522,638,296",-4.85,-0.51%,,1.59%,/,/
08/01/2019,976.51,977,953.02,959.3,"3,509,000","-909,921,296",-13.3,-1.37%,,2.52%,/,/
07/31/2019,975,981.77,966.59,972.6,"2,252,700","-2,103,057,296",-6.33,-0.65%,,1.57%,/,/
07/30/2019,976.5,983,971,978.93,"1,953,800","1,911,966,000",2.52,0.26%,,1.24%,/,/
07/29/2019,962.03,979.5,960.01,976.41,"2,698,200","-1,668,173,296",11.38,1.18%,,2.03%,/,/
07/26/2019,961.97,971,958.55,965.03,"2,646,800","-1,738,758,296",2.03,0.21%,,1.30%,/,/
07/25/2019,945.97,963.36,938.15,963,"3,825,600","-661,720,296",16.64,1.76%,,2.69%,/,/
07/24/2019,958.31,959.9,944.69,946.36,"4,677,200","155,542,704",-7.62,-0.80%,,1.61%,/,/
07/23/2019,962.3,962.59,943.86,953.98,"3,248,400","-1,207,647,296",-3.04,-0.32%,,1.98%,/,/
07/22/2019,960,964,950.25,957.02,"2,812,600","-1,599,882,296",1.15,0.12%,,1.45%,/,/
07/19/2019,955,960.8,948,955.87,"2,801,500","-1,615,079,296",8.37,0.88%,,1.35%,/,/
07/18/2019,961.5,963,947.18,947.5,"3,925,300","-546,459,296",-16,-1.66%,,1.67%,/,/
07/17/2019,968,972.99,962.13,963.5,"2,546,900","-1,835,012,296",-4.5,-0.46%,,1.13%,/,/
07/16/2019,975.45,982.3,965,968,"3,324,600","-1,068,211,296",-7.93,-0.81%,,1.79%,/,/
07/15/2019,967.8,980.1,951.13,975.93,"5,987,100","1,490,759,704",-10.16,-1.03%,,3.05%,/,/
07/12/2019,981.3,991.5,980.01,986.09,"2,817,400","-1,516,029,296",4.59,0.47%,,1.17%,/,/
07/11/2019,989.96,998.38,976,981.5,"3,051,500","-1,283,849,296",-1.02,-0.10%,,2.29%,/,/
07/10/2019,980.93,990.58,977,982.52,"2,816,700","-1,520,912,296",6.46,0.66%,,1.39%,/,/
07/09/2019,979.3,989,968.35,976.06,"3,172,400","-1,190,980,296",-8.8,-0.89%,,2.13%,/,/
07/08/2019,995.05,997.9,975,984.86,"3,361,400","-981,253,296",-14.96,-1.50%,,2.35%,/,/
07/05/2019,986,"1,006.00",976.3,999.82,"5,003,300","673,953,704",18.62,1.90%,,3.04%,/,/
07/04/2019,985.8,990.8,971.22,981.2,"4,621,700","236,719,704",-6.7,-0.68%,,2.02%,/,/
07/03/2019,"1,020.00","1,023.00",981.5,987.9,"6,714,000","-1,872,178,592",-37.1,-3.62%,,4.23%,/,/
07/02/2019,"1,025.00","1,029.50","1,016.00","1,025.00","3,906,200","-305,244,296",-6.86,-0.66%,,1.33%,/,/
07/01/2019,"1,004.52","1,035.60","1,000.22","1,031.86","5,233,800","1,030,608,704",47.86,4.86%,,3.54%,/,/
06/28/2019,985.99,988.88,971.33,984,"3,108,900","-1,244,227,296",-12.35,-1.24%,,1.81%,/,/
06/27/2019,985,"1,001.00",981.12,996.35,"4,797,900","477,757,704",16.49,1.68%,,2.03%,/,/
06/26/2019,985,985,971.22,979.86,"2,958,900","-1,398,381,296",-3.12,-0.32%,,1.42%,/,/
06/25/2019,992,999,967,982.98,"5,129,600","740,657,704",-4.12,-0.42%,,3.31%,/,/
06/24/2019,978.3,999.69,975,987.1,"4,578,000","237,559,704",10.8,1.11%,,2.53%,/,/
06/21/2019,969.97,984.49,964.5,976.3,"4,592,700","187,759,704",1.3,0.13%,,2.07%,/,/
06/20/2019,932.5,975.5,932.2,975,"6,727,200","-2,121,267,592",42.99,4.61%,,4.64%,/,/
06/19/2019,940,946.7,932.01,932.01,"5,372,700","756,225,704",15.01,1.64%,,1.58%,/,/
06/18/2019,917,920,902.6,917,"2,944,200","-1,607,287,296",5.4,0.59%,,1.93%,/,/
06/17/2019,907,926.94,906.02,911.6,"3,277,000","-1,293,454,296",-1.4,-0.15%,,2.31%,/,/
06/14/2019,911,932.3,910.02,913,"4,245,600","-389,287,296",3,0.33%,,2.45%,/,/
06/13/2019,910,912.3,897,910,"3,291,800","-1,310,225,296",3.3,0.36%,,1.71%,/,/
06/12/2019,906.22,910.99,894,906.7,"3,774,800","-874,067,296",-4.19,-0.46%,,1.90%,/,/
06/11/2019,876,915.61,875,910.89,"8,010,700","-1,380,847,592",39.81,4.57%,,4.64%,/,/
06/10/2019,857.98,878.95,840,871.08,"5,550,300","495,085,704",8.95,1.04%,,4.64%,/,/
06/06/2019,875.62,875.77,858,862.13,"3,478,700","-1,285,399,296",-9.47,-1.09%,,2.07%,/,/
06/05/2019,884,886.26,870,871.6,"3,406,800","-1,306,852,296",-3.7,-0.42%,,1.87%,/,/
06/04/2019,895,895.43,871,875.3,"3,969,000","-813,582,296",-16.7,-1.87%,,2.80%,/,/
06/03/2019,892,901.35,886.28,892,"3,448,000","-1,218,044,296",2,0.22%,,1.70%,/,/
05/31/2019,900.53,906.99,890,890,"3,579,400","-1,083,582,296",-15.3,-1.69%,,1.91%,/,/
05/30/2019,910,919.99,891.22,905.3,"4,024,800","-660,779,296",-6.61,-0.72%,,3.23%,/,/
05/29/2019,888.01,924.95,888.01,911.91,"6,564,700","1,668,788,704",23.91,2.69%,,4.16%,/,/
05/28/2019,877.99,907.49,875.02,888,"7,477,300","-1,919,077,592",9,1.02%,,3.71%,/,/
05/27/2019,879.1,882.99,860.05,879,"3,916,200","-877,753,296",0.5,0.06%,,2.67%,/,/
05/24/2019,865,885,864.44,878.5,"4,403,500","-436,004,296",17.5,2.03%,,2.38%,/,/
05/23/2019,881,883.98,856.22,861,"5,805,900","767,845,704",-27,-3.04%,,3.24%,/,/
05/22/2019,894.98,904,880,888,"3,204,200","-1,441,094,296",-7,-0.78%,,2.73%,/,/
05/21/2019,885,910,872.02,895,"4,238,600","-503,560,296",10.04,1.13%,,4.36%,/,/
05/20/2019,900,900,871,884.96,"4,440,800","-363,321,296",-21.83,-2.41%,,3.33%,/,/
05/17/2019,927.02,932.3,900.1,906.79,"4,984,200","256,149,704",-23.12,-2.49%,,3.58%,/,/
05/16/2019,919,932,905,929.91,"4,454,100","-186,685,296",2.91,0.31%,,2.98%,/,/
05/15/2019,890.24,933,890.24,927,"6,312,500","1,483,824,704",40.43,4.56%,,4.80%,/,/
05/14/2019,885,906,873,886.57,"5,998,400","1,054,488,704",-5.43,-0.61%,,3.78%,/,/
05/13/2019,898.86,910.98,884,892,"4,663,800","-115,637,296",-15.12,-1.67%,,3.05%,/,/
05/10/2019,875.66,910.78,868.19,907.12,"7,990,800","-1,468,735,592",48.31,5.63%,,4.91%,/,/
05/09/2019,875,879.87,842.5,858.81,"9,154,600","-726,621,592",-25.59,-2.89%,,4.44%,/,/
05/08/2019,860,901.8,860,884.4,"8,188,300","-1,372,224,592",-5.6,-0.63%,,4.86%,/,/
05/07/2019,893.28,913.94,870.22,890,"10,083,800","455,183,408",-16,-1.77%,,5.02%,/,/
05/06/2019,925.5,935,893,906,"13,510,000","-585,505,888",-68,-6.98%,,4.70%,/,/
04/30/2019,968,984.96,963.11,974,"3,594,400","-791,029,296",2.03,0.21%,,2.27%,/,/
04/29/2019,945,989,935,971.97,"5,257,300","791,441,704",26.97,2.85%,,5.78%,/,/
04/26/2019,946.3,959.88,945,945,"4,327,800","-175,239,296",-7.37,-0.77%,,1.57%,/,/
04/25/2019,968.79,973.99,951.22,952.37,"3,980,200","-472,199,296",-17.63,-1.82%,,2.39%,/,/
04/24/2019,979.88,990,951.22,970,"4,522,700","88,906,704",-4.95,-0.51%,,4.08%,/,/
04/23/2019,951,981.22,949.2,974.95,"4,885,300","430,513,704",25.75,2.71%,,3.37%,/,/
04/22/2019,959.5,978.89,940.61,949.2,"4,062,800","-397,798,296",-3.36,-0.35%,,4.07%,/,/
04/19/2019,943.96,960.95,931.31,952.56,"3,238,000","-1,229,995,296",7.06,0.75%,,3.18%,/,/
04/18/2019,945.41,954.68,936.22,945.5,"1,959,900","1,853,077,000",-6.5,-0.68%,3,1.97%,/,/
04/17/2019,938,955.51,925,952,"4,076,200","-446,750,296",12.1,1.29%,,3.30%,/,/
04/16/2019,904.9,939.9,901.22,939.9,"4,642,400","2,418,704",32.9,3.63%,,4.29%,/,/
04/15/2019,931,939,907,907,"4,552,300","-89,418,296",-7,-0.77%,,3.53%,/,/
04/12/2019,909,919.99,900.01,914,"4,861,300","124,382,704",-11.2,-1.21%,,2.22%,/,/
04/11/2019,948,950,905.55,925.2,"6,110,300","1,348,850,704",-22.79,-2.40%,,4.91%,/,/
04/10/2019,903,951.9,900,947.99,"6,781,500","2,036,891,704",42.99,4.75%,,5.77%,/,/
04/09/2019,903,908.2,892.51,905,"4,799,000","13,678,704",4.8,0.53%,,1.76%,/,/
04/08/2019,900,908,890.12,900.2,"6,625,200","1,649,813,704",35.2,4.07%,,2.01%,/,/
04/04/2019,840,865.8,836.2,865,"5,577,300","468,930,704",20.5,2.43%,,3.54%,/,/
04/03/2019,840.12,851.74,834.21,844.5,"4,305,700","-665,112,296",-5.5,-0.65%,,2.10%,/,/
04/02/2019,859.99,859.99,836.06,850,"5,322,800","201,571,704",-9,-1.05%,,2.86%,/,/
04/01/2019,860,868.95,851,859,"6,093,500","933,554,704",5.01,0.59%,,2.11%,/,/
03/29/2019,835,866.68,830.17,853.99,"9,093,400","-887,779,592",47.19,5.85%,,4.40%,/,/
03/28/2019,793.43,814.48,785.68,806.8,"5,756,700","321,002,704",18.3,2.32%,,3.67%,/,/
03/27/2019,781,793.88,775,788.5,"4,280,800","-928,834,296",15.5,2.01%,,2.44%,/,/
03/26/2019,780,785.94,764.1,773,"3,759,600","-1,380,854,296",-2.6,-0.34%,,2.86%,/,/
03/25/2019,786,788,773.3,775.6,"3,727,100","-1,391,222,296",-18.4,-2.32%,,1.90%,/,/
03/22/2019,788.22,799.98,785,794,"3,051,800","-1,874,469,296",8.25,1.05%,,1.91%,/,/
03/21/2019,788,792.8,781.5,785.75,"3,257,400","-1,736,744,296",-7.05,-0.89%,,1.45%,/,/
03/20/2019,790,802.3,785,792.8,"3,111,800","-1,824,155,296",0.19,0.02%,,2.20%,/,/
03/19/2019,803,807.92,792.3,792.61,"4,063,500","-1,049,999,296",-17.48,-2.16%,,1.97%,/,/
03/18/2019,778.8,814.53,777,810.09,"8,131,900","-2,090,367,592",32.79,4.22%,,4.83%,/,/
03/15/2019,776,787.5,764.85,777.3,"5,240,100","-210,168,296",-0.7,-0.09%,,2.96%,/,/
03/14/2019,757,785,754,778,"6,217,300","513,640,704",24,3.18%,,4.11%,/,/
03/13/2019,745.5,760.75,745.5,754,"4,056,200","-1,236,886,296",8.99,1.21%,3,2.05%,/,/
03/12/2019,763.82,763.83,739,745.01,"5,251,100","-348,584,296",-13.53,-1.78%,,3.36%,/,/
03/11/2019,740.04,766.95,740.04,758.54,"5,305,800","-293,238,296",21.04,2.85%,,3.64%,/,/
03/08/2019,737.9,746.83,733.65,737.5,"5,227,600","-426,551,296",-11.1,-1.48%,,1.80%,/,/
03/07/2019,762.22,762.22,745.56,748.6,"6,018,100","231,384,704",-19.4,-2.53%,,2.23%,/,/
03/06/2019,775,779.5,765.88,768,"4,673,200","-692,826,296",-11.78,-1.51%,,1.78%,/,/
03/05/2019,785,789.55,775.88,779.78,"4,483,100","-793,811,296",-2.08,-0.27%,,1.76%,/,/
03/04/2019,795,798.33,777.22,781.86,"8,458,600","-1,928,547,592",-7.44,-0.94%,,2.72%,/,/
03/01/2019,761.5,790,761,789.3,"6,384,100","657,542,704",34.29,4.54%,,3.81%,/,/
02/28/2019,737.9,763.42,736.95,755.01,"5,698,700","-5,821,296",14.31,1.93%,,3.59%,/,/
02/27/2019,733,758.02,731,740.7,"6,594,300","613,478,704",13.35,1.84%,,3.70%,/,/
02/26/2019,747.8,749.18,726,727.35,"5,796,500","-29,687,296",-14.98,-2.02%,,3.19%,/,/
02/25/2019,730.75,744.44,717.99,742.33,"8,262,300","1,739,294,704",16.32,2.25%,,3.68%,/,/
02/22/2019,717,728.49,714.1,726.01,"2,590,900","1,867,254,000",5.76,0.80%,,2.02%,/,/
02/21/2019,720,730.48,717,720.25,"2,985,100","-2,131,412,296",-1.75,-0.24%,,1.88%,/,/
02/20/2019,735,735,716.06,722,"3,788,300","-1,552,047,296",-8.76,-1.20%,,2.65%,/,/
02/19/2019,740.96,742.5,726.66,730.76,"2,950,200","-2,130,558,296",-9.24,-1.25%,,2.18%,/,/
02/18/2019,731,744.95,731,740,"3,774,600","-1,507,444,296",15.22,2.10%,,1.91%,/,/
02/15/2019,734.88,734.88,723.02,724.78,"2,323,800","1,691,516,000",-12.38,-1.68%,,1.64%,/,/
02/14/2019,731.2,743.66,730.14,737.16,"3,225,900","-1,918,979,296",1.91,0.26%,,1.85%,/,/
02/13/2019,723,736.16,717.22,735.25,"3,567,800","-1,705,343,296",17.33,2.41%,,2.64%,/,/
02/12/2019,723,725.49,715.2,717.92,"3,509,200","-1,773,126,296",-7.38,-1.02%,,1.44%,/,/
02/11/2019,695,729.5,688.18,725.3,"5,814,100","-151,117,296",32.63,4.71%,,6.00%,/,/
02/01/2019,697.04,699,689.61,692.67,"3,052,100","2,121,327,000",3.07,0.45%,,1.36%,/,/
01/31/2019,680,689.6,677.56,689.6,"3,669,700","-1,779,592,296",13.6,2.01%,,1.78%,/,/
01/30/2019,684.99,686.22,676,676,"2,270,000","1,545,354,000",-9,-1.31%,,1.51%,/,/
01/29/2019,677.5,688,668,685,"3,034,300","2,069,408,000",8,1.18%,,2.99%,/,/
01/28/2019,684,693.98,676.03,677,"3,610,300","-1,818,689,296",-2.7,-0.40%,,2.66%,/,/
01/25/2019,675.88,684.9,669.93,679.7,"2,898,700","1,966,233,000",7.2,1.07%,,2.23%,/,/
01/24/2019,670.3,677.83,664.68,672.5,"2,915,600","1,960,228,000",6.84,1.03%,,1.98%,/,/
01/23/2019,667.22,674.5,663.13,665.66,"3,362,500","-2,047,595,296",-5.34,-0.80%,,1.71%,/,/
01/22/2019,686,686,665.22,671,"4,212,300","-1,460,231,296",-15.98,-2.33%,,3.12%,/,/
01/21/2019,690,698.88,681.88,686.98,"4,705,200","-1,052,351,296",3.37,0.49%,,2.49%,/,/
01/18/2019,665,690.2,661.5,683.61,"6,861,000","352,548,704",24.36,3.70%,,4.34%,/,/
01/17/2019,663,669.7,655.8,659.25,"3,028,500","2,004,455,000",-1.85,-0.28%,,2.12%,/,/
01/16/2019,658,665.65,653.6,661.1,"4,208,400","-1,519,863,296",1.12,0.17%,,1.84%,/,/
01/15/2019,627.86,661.5,625,659.98,"5,576,500","-681,047,296",35.38,5.66%,,5.84%,/,/
01/14/2019,633,635.89,621.55,624.6,"2,564,900","1,606,309,000",-11.28,-1.77%,,2.31%,/,/
01/11/2019,625,637,618.75,635.88,"3,888,500","-1,849,037,296",17.11,2.77%,,2.95%,/,/
01/10/2019,617.13,624.88,610.25,618.77,"2,904,400","1,797,684,000",2.65,0.43%,,2.40%,/,/
01/09/2019,609.99,626.16,609.04,616.12,"4,989,300","-1,210,752,296",11.33,1.87%,,2.81%,/,/
01/08/2019,605.5,612,600.28,604.79,"2,883,900","1,750,414,000",-0.7,-0.12%,,1.95%,/,/
01/07/2019,608,612,602.22,605.49,"3,475,100","2,105,982,000",3.49,0.58%,,1.62%,/,/
01/04/2019,587.28,607.67,582.02,602,"3,768,400","-2,036,465,296",12,2.03%,,4.41%,/,/
01/03/2019,599.97,601.66,585.8,590,"3,097,800","1,838,180,000",-8.98,-1.50%,,2.71%,/,/
01/02/2019,609.98,612,595.01,598.98,"6,228,700","-540,579,296",8.97,1.52%,,2.86%,/,/
12/28/2018,563.3,596.4,560,590.01,"6,367,900","-589,816,296",27.01,4.80%,,6.50%,/,/
12/27/2018,570,571.85,562.22,563,"2,949,400","1,670,212,000",2.92,0.52%,,1.71%,/,/
12/26/2018,563.81,568.4,558,560.08,"1,786,700","1,005,618,000",-5.71,-1.01%,,1.86%,/,/
12/25/2018,562.22,567.5,553.61,565.79,"2,659,300","1,490,158,000",-2.21,-0.39%,,2.51%,/,/
12/24/2018,563.5,570.91,558,568,"1,911,000","1,080,788,000",0.59,0.10%,,2.31%,/,/
12/21/2018,571,573.45,562.21,567.41,"3,064,100","1,736,538,000",-7.09,-1.23%,,2.00%,/,/
12/20/2018,576.22,581.5,568.89,574.5,"2,694,100","1,549,601,000",-3.3,-0.57%,,2.22%,/,/
12/19/2018,589,590.99,576.03,577.8,"2,571,600","1,501,322,000",-13.14,-2.22%,,2.60%,/,/
12/18/2018,585.88,591.54,585,590.94,"1,922,300","1,130,222,000",0.42,0.07%,,1.12%,/,/
12/17/2018,592.57,595.97,585.01,590.52,"2,489,600","1,466,943,000",-2.44,-0.41%,,1.87%,/,/
12/14/2018,598.01,599.8,592,592.96,"2,455,500","1,461,586,000",-8.79,-1.46%,,1.32%,/,/
12/13/2018,590,606.88,589.6,601.75,"4,040,000","-1,867,143,296",12.75,2.16%,,2.93%,/,/
12/12/2018,588.79,589.2,582.8,589,"1,992,200","1,168,090,000",6.01,1.03%,,1.10%,/,/
12/11/2018,577,586.55,577,582.99,"1,631,700","949,963,000",5.76,1.00%,5,1.66%,/,/
